grain,grain_key,category,forecast_month,predicted_units,lower_bound,upper_bound,mae,mape_pct,model_used,confidence
sku,63de2743d05ab59d85caa49e49459ac1,health_beauty,2018-09-01,0.0,0.0,5.3,0.33,100.0,HW-trend,low
sku,63de2743d05ab59d85caa49e49459ac1,health_beauty,2018-10-01,0.0,0.0,5.3,0.33,100.0,HW-trend,low
sku,6413f7a28e149a324c4a914000399fb2,cool_stuff,2018-06-01,2.1,0.3,3.9,0.77,30.6,HW-trend,medium
sku,6413f7a28e149a324c4a914000399fb2,cool_stuff,2018-07-01,2.0,0.2,3.9,0.77,30.6,HW-trend,medium
sku,6413f7a28e149a324c4a914000399fb2,cool_stuff,2018-08-01,2.0,0.2,3.8,0.77,30.6,HW-trend,medium
sku,642a40d4d73b4b2604968937de13634a,bed_bath_table,2018-03-01,1.2,0.0,4.2,1.5,68.8,HW-trend,low
sku,642a40d4d73b4b2604968937de13634a,bed_bath_table,2018-04-01,1.1,0.0,4.0,1.5,68.8,HW-trend,low
sku,642a40d4d73b4b2604968937de13634a,bed_bath_table,2018-05-01,0.9,0.0,3.9,1.5,68.8,HW-trend,low
sku,64d33e6bd1b905a31c2f96f584e6a0c8,telephony,2018-06-01,0.6,0.0,3.8,2.67,100.0,HW-trend,low
sku,64d33e6bd1b905a31c2f96f584e6a0c8,telephony,2018-07-01,0.0,0.0,3.3,2.67,100.0,HW-trend,low
sku,64d33e6bd1b905a31c2f96f584e6a0c8,telephony,2018-08-01,0.0,0.0,3.3,2.67,100.0,HW-trend,low
sku,64fb265487de2238627ce43fe8a67efc,bed_bath_table,2018-09-01,7.5,0.4,14.5,2.03,64.7,HW-trend,low
sku,64fb265487de2238627ce43fe8a67efc,bed_bath_table,2018-10-01,7.8,0.7,14.8,2.03,64.7,HW-trend,low
sku,64fb265487de2238627ce43fe8a67efc,bed_bath_table,2018-11-01,8.1,1.0,15.1,2.03,64.7,HW-trend,low
sku,65266b2da20d04dbe00c5c2d3bb7859e,stationery,2018-08-01,7.5,2.7,12.4,3.31,108.4,HW-trend,low
sku,65266b2da20d04dbe00c5c2d3bb7859e,stationery,2018-09-01,8.2,3.3,13.1,3.31,108.4,HW-trend,low
sku,65266b2da20d04dbe00c5c2d3bb7859e,stationery,2018-10-01,8.8,3.9,13.7,3.31,108.4,HW-trend,low
sku,656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,2018-09-01,12.3,0.0,32.7,7.67,100.0,HW-trend,low
sku,656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,2018-10-01,13.1,0.0,33.4,7.67,100.0,HW-trend,low
sku,656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,2018-11-01,13.8,0.0,34.2,7.67,100.0,HW-trend,low
sku,657247f6f60543b93e3cc708a8e6329c,luggage_accessories,2018-04-01,6.0,0.0,16.4,8.83,569.6,HW-trend,low
sku,657247f6f60543b93e3cc708a8e6329c,luggage_accessories,2018-05-01,6.4,0.0,16.7,8.83,569.6,HW-trend,low
sku,657247f6f60543b93e3cc708a8e6329c,luggage_accessories,2018-06-01,6.7,0.0,17.1,8.83,569.6,HW-trend,low
sku,66a0a6e02b7f543e5b021ce361f267d4,cool_stuff,2018-03-01,1.9,0.0,4.2,1.44,38.8,HW-trend,medium
sku,66a0a6e02b7f543e5b021ce361f267d4,cool_stuff,2018-04-01,1.8,0.0,4.1,1.44,38.8,HW-trend,medium
sku,66a0a6e02b7f543e5b021ce361f267d4,cool_stuff,2018-05-01,1.7,0.0,4.0,1.44,38.8,HW-trend,medium
sku,679a3e5e1d2bb68982be5734c6e55e63,home_construction,2018-06-01,5.7,0.0,11.5,3.33,243.3,HW-trend,low
sku,679a3e5e1d2bb68982be5734c6e55e63,home_construction,2018-07-01,6.0,0.2,11.7,3.33,243.3,HW-trend,low
sku,679a3e5e1d2bb68982be5734c6e55e63,home_construction,2018-08-01,6.2,0.5,12.0,3.33,243.3,HW-trend,low
sku,67bd616e1ba0d3d3e8545f3113b0140d,health_beauty,2018-09-01,4.3,0.0,9.6,6.67,244.4,HW-trend,low
sku,67bd616e1ba0d3d3e8545f3113b0140d,health_beauty,2018-10-01,3.7,0.0,9.0,6.67,244.4,HW-trend,low
sku,67bd616e1ba0d3d3e8545f3113b0140d,health_beauty,2018-11-01,3.2,0.0,8.5,6.67,244.4,HW-trend,low
sku,6803077179d24889430188e03fafd31a,electronics,2018-07-01,4.9,0.0,11.7,6.73,423.7,HW-trend,low
sku,6803077179d24889430188e03fafd31a,electronics,2018-08-01,5.1,0.0,11.9,6.73,423.7,HW-trend,low
sku,6803077179d24889430188e03fafd31a,electronics,2018-09-01,5.4,0.0,12.2,6.73,423.7,HW-trend,low
sku,68a058d125ba1544e726898f0b8c0523,office_furniture,2018-07-01,1.2,0.0,3.0,1.12,78.8,HW-trend,low
sku,68a058d125ba1544e726898f0b8c0523,office_furniture,2018-08-01,1.2,0.0,3.0,1.12,78.8,HW-trend,low
sku,68a058d125ba1544e726898f0b8c0523,office_furniture,2018-09-01,1.1,0.0,3.0,1.12,78.8,HW-trend,low
sku,68bf2e76db1d8e846042e54da87399ca,bed_bath_table,2018-07-01,0.7,0.0,3.7,0.66,20.5,HW-trend,medium
sku,68bf2e76db1d8e846042e54da87399ca,bed_bath_table,2018-08-01,0.6,0.0,3.5,0.66,20.5,HW-trend,medium
sku,68bf2e76db1d8e846042e54da87399ca,bed_bath_table,2018-09-01,0.4,0.0,3.3,0.66,20.5,HW-trend,medium
sku,69455f41626a745aea9ee9164cb9eafd,watches_gifts,2018-09-01,9.3,3.5,15.1,7.41,63.6,HW-trend,low
sku,69455f41626a745aea9ee9164cb9eafd,watches_gifts,2018-10-01,9.7,3.9,15.5,7.41,63.6,HW-trend,low
sku,69455f41626a745aea9ee9164cb9eafd,watches_gifts,2018-11-01,10.2,4.4,16.0,7.41,63.6,HW-trend,low
sku,698b3ddae2f0b80c2a48fb40624ca4e4,furniture_decor,2018-09-01,4.8,1.3,8.3,2.2,96.1,HW-trend,low
sku,698b3ddae2f0b80c2a48fb40624ca4e4,furniture_decor,2018-10-01,5.3,1.8,8.8,2.2,96.1,HW-trend,low
sku,698b3ddae2f0b80c2a48fb40624ca4e4,furniture_decor,2018-11-01,5.8,2.3,9.3,2.2,96.1,HW-trend,low
sku,6a23ae3187f1dac41b7210a8c7739d6b,furniture_decor,2018-09-01,2.2,0.0,7.1,2.45,1.1,HW-trend,high
sku,6a23ae3187f1dac41b7210a8c7739d6b,furniture_decor,2018-10-01,2.2,0.0,7.1,2.45,1.1,HW-trend,high
sku,6a23ae3187f1dac41b7210a8c7739d6b,furniture_decor,2018-11-01,2.2,0.0,7.1,2.45,1.1,HW-trend,high
sku,6a2909ac21d16b721e4795e7e8ff3e68,sports_leisure,2018-08-01,1.2,0.0,6.2,3.68,316.1,HW-trend,low
sku,6a2909ac21d16b721e4795e7e8ff3e68,sports_leisure,2018-09-01,1.0,0.0,6.0,3.68,316.1,HW-trend,low
sku,6a2909ac21d16b721e4795e7e8ff3e68,sports_leisure,2018-10-01,0.8,0.0,5.8,3.68,316.1,HW-trend,low
sku,6a8631b72a2f8729b91514db87e771c0,electronics,2018-09-01,3.8,0.0,8.8,3.99,280.7,HW-trend,low
sku,6a8631b72a2f8729b91514db87e771c0,electronics,2018-10-01,3.6,0.0,8.7,3.99,280.7,HW-trend,low
sku,6a8631b72a2f8729b91514db87e771c0,electronics,2018-11-01,3.5,0.0,8.5,3.99,280.7,HW-trend,low
sku,6adab229374835b551f6402e0dc53267,pet_shop,2018-09-01,3.9,0.5,7.4,8.67,225.2,HW-trend,low
sku,6adab229374835b551f6402e0dc53267,pet_shop,2018-10-01,3.5,0.1,7.0,8.67,225.2,HW-trend,low
sku,6adab229374835b551f6402e0dc53267,pet_shop,2018-11-01,3.1,0.0,6.6,8.67,225.2,HW-trend,low
sku,6bbe55cf8f85c87b6eebb775a53402f4,tablets_printing_image,2018-07-01,1.5,0.0,5.7,2.62,203.7,HW-trend,low
sku,6bbe55cf8f85c87b6eebb775a53402f4,tablets_printing_image,2018-08-01,1.4,0.0,5.6,2.62,203.7,HW-trend,low
sku,6bbe55cf8f85c87b6eebb775a53402f4,tablets_printing_image,2018-09-01,1.3,0.0,5.6,2.62,203.7,HW-trend,low
sku,6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,2018-05-01,8.5,0.0,21.0,16.65,778.1,HW-trend,low
sku,6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,2018-06-01,8.3,0.0,20.8,16.65,778.1,HW-trend,low
sku,6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,2018-07-01,8.1,0.0,20.6,16.65,778.1,HW-trend,low
sku,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,2018-08-01,1.3,0.0,3.5,0.89,42.4,HW-trend,medium
sku,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,2018-09-01,1.3,0.0,3.5,0.89,42.4,HW-trend,medium
sku,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,2018-10-01,1.3,0.0,3.5,0.89,42.4,HW-trend,medium
sku,6cc44821f36f3156c782da72dd634e47,bed_bath_table,2018-07-01,2.8,0.0,7.6,2.0,91.7,HW-trend,low
sku,6cc44821f36f3156c782da72dd634e47,bed_bath_table,2018-08-01,2.5,0.0,7.2,2.0,91.7,HW-trend,low
sku,6cc44821f36f3156c782da72dd634e47,bed_bath_table,2018-09-01,2.1,0.0,6.9,2.0,91.7,HW-trend,low
sku,6cdd53843498f92890544667809f1595,health_beauty,2018-09-01,10.3,3.7,16.9,3.56,36.1,HW-trend,medium
sku,6cdd53843498f92890544667809f1595,health_beauty,2018-10-01,10.5,3.9,17.1,3.56,36.1,HW-trend,medium
sku,6cdd53843498f92890544667809f1595,health_beauty,2018-11-01,10.8,4.2,17.3,3.56,36.1,HW-trend,medium
sku,6dde44b4172999f35f08654d06bad633,office_furniture,2017-12-01,20.9,14.6,27.2,4.0,37.9,HW-trend,medium
sku,6dde44b4172999f35f08654d06bad633,office_furniture,2018-01-01,27.8,21.5,34.1,4.0,37.9,HW-trend,medium
sku,6dde44b4172999f35f08654d06bad633,office_furniture,2018-02-01,34.6,28.3,40.9,4.0,37.9,HW-trend,medium
sku,6e77b89d36e50217e6793780a8ce5c82,telephony,2018-09-01,0.0,0.0,3.1,0.68,44.6,HW-trend,medium
sku,6e77b89d36e50217e6793780a8ce5c82,telephony,2018-10-01,0.0,0.0,3.1,0.68,44.6,HW-trend,medium
sku,6e77b89d36e50217e6793780a8ce5c82,telephony,2018-11-01,0.0,0.0,3.1,0.68,44.6,HW-trend,medium
sku,6f33a4a09ae1180a0ee1ff4682b2d21f,toys,2018-07-01,0.3,0.0,2.0,0.61,41.5,HW-trend,medium
sku,6f33a4a09ae1180a0ee1ff4682b2d21f,toys,2018-08-01,0.2,0.0,1.9,0.61,41.5,HW-trend,medium
sku,6f33a4a09ae1180a0ee1ff4682b2d21f,toys,2018-09-01,0.1,0.0,1.8,0.61,41.5,HW-trend,medium
sku,6f3b5b605d91b7439c5e3f5a8dffeea7,watches_gifts,2018-09-01,19.6,4.7,34.4,26.27,465.6,HW-trend,low
sku,6f3b5b605d91b7439c5e3f5a8dffeea7,watches_gifts,2018-10-01,21.1,6.2,35.9,26.27,465.6,HW-trend,low
sku,6f3b5b605d91b7439c5e3f5a8dffeea7,watches_gifts,2018-11-01,22.6,7.7,37.4,26.27,465.6,HW-trend,low
sku,704ef63ad0ac345842ea734060a83db2,bed_bath_table,2018-09-01,1.7,0.0,6.2,6.79,678.6,HW-trend,low
sku,704ef63ad0ac345842ea734060a83db2,bed_bath_table,2018-10-01,1.2,0.0,5.7,6.79,678.6,HW-trend,low
sku,704ef63ad0ac345842ea734060a83db2,bed_bath_table,2018-11-01,0.6,0.0,5.2,6.79,678.6,HW-trend,low
sku,719d571299707561c34ba04ab867b32a,health_beauty,2018-09-01,0.7,0.0,7.3,3.76,342.9,HW-trend,low
sku,719d571299707561c34ba04ab867b32a,health_beauty,2018-10-01,0.2,0.0,6.8,3.76,342.9,HW-trend,low
sku,719d571299707561c34ba04ab867b32a,health_beauty,2018-11-01,0.0,0.0,6.6,3.76,342.9,HW-trend,low
sku,71a5f1c2a5fd9889ef26b5ac22aec9c6,furniture_decor,2018-08-01,3.2,0.0,6.7,0.71,28.6,HW-trend,medium
sku,71a5f1c2a5fd9889ef26b5ac22aec9c6,furniture_decor,2018-09-01,3.3,0.0,6.7,0.71,28.6,HW-trend,medium
sku,71a5f1c2a5fd9889ef26b5ac22aec9c6,furniture_decor,2018-10-01,3.3,0.0,6.8,0.71,28.6,HW-trend,medium
sku,71a7800a633691de8ecdd17463335e2e,costruction_tools_garden,2018-09-01,2.1,0.0,4.6,1.98,99.4,HW-trend,low
sku,71a7800a633691de8ecdd17463335e2e,costruction_tools_garden,2018-10-01,2.3,0.0,4.9,1.98,99.4,HW-trend,low
sku,71a7800a633691de8ecdd17463335e2e,costruction_tools_garden,2018-11-01,2.6,0.0,5.1,1.98,99.4,HW-trend,low
sku,72172e982e8b92155069e4201c92c0bb,sports_leisure,2018-05-01,1.2,0.0,5.3,2.04,203.6,HW-trend,low
sku,72172e982e8b92155069e4201c92c0bb,sports_leisure,2018-06-01,0.9,0.0,5.0,2.04,203.6,HW-trend,low
sku,72172e982e8b92155069e4201c92c0bb,sports_leisure,2018-07-01,0.6,0.0,4.7,2.04,203.6,HW-trend,low
sku,722dc14e0848efdb771dca6de2929c41,health_beauty,2018-05-01,2.6,1.6,3.7,0.49,21.2,HW-trend,medium
sku,722dc14e0848efdb771dca6de2929c41,health_beauty,2018-06-01,2.8,1.7,3.8,0.49,21.2,HW-trend,medium
sku,722dc14e0848efdb771dca6de2929c41,health_beauty,2018-07-01,2.9,1.8,4.0,0.49,21.2,HW-trend,medium
sku,727a46f0b58a9ef165af9f7ebcfebfa9,sports_leisure,2018-09-01,6.1,0.0,13.0,13.07,370.4,HW-trend,low
sku,727a46f0b58a9ef165af9f7ebcfebfa9,sports_leisure,2018-10-01,6.2,0.0,13.0,13.07,370.4,HW-trend,low
sku,727a46f0b58a9ef165af9f7ebcfebfa9,sports_leisure,2018-11-01,6.2,0.0,13.1,13.07,370.4,HW-trend,low
sku,72d3bf1d3a790f8874096fcf860e3eff,toys,2018-09-01,0.0,0.0,5.2,1.28,67.8,HW-trend,low
sku,72d3bf1d3a790f8874096fcf860e3eff,toys,2018-10-01,0.0,0.0,5.1,1.28,67.8,HW-trend,low
sku,72d3bf1d3a790f8874096fcf860e3eff,toys,2018-11-01,0.0,0.0,5.1,1.28,67.8,HW-trend,low
sku,7340a3839a1de1e99d149b8cf052a2ec,bed_bath_table,2018-09-01,1.9,0.0,4.8,0.73,45.6,HW-trend,medium
sku,7340a3839a1de1e99d149b8cf052a2ec,bed_bath_table,2018-10-01,1.9,0.0,4.7,0.73,45.6,HW-trend,medium
sku,7340a3839a1de1e99d149b8cf052a2ec,bed_bath_table,2018-11-01,1.8,0.0,4.7,0.73,45.6,HW-trend,medium
sku,738da8ddda2e593acfdc53c2d1520dfa,musical_instruments,2018-08-01,1.6,0.0,4.4,1.61,31.7,HW-trend,medium
sku,738da8ddda2e593acfdc53c2d1520dfa,musical_instruments,2018-09-01,1.6,0.0,4.4,1.61,31.7,HW-trend,medium
sku,738da8ddda2e593acfdc53c2d1520dfa,musical_instruments,2018-10-01,1.6,0.0,4.5,1.61,31.7,HW-trend,medium
sku,73bcea88583002fe12b7399af4ae60da,watches_gifts,2018-09-01,6.8,3.0,10.6,3.45,46.7,HW-trend,medium
sku,73bcea88583002fe12b7399af4ae60da,watches_gifts,2018-10-01,7.3,3.5,11.1,3.45,46.7,HW-trend,medium
sku,73bcea88583002fe12b7399af4ae60da,watches_gifts,2018-11-01,7.8,4.0,11.6,3.45,46.7,HW-trend,medium
sku,75c06ee06b201f9b6301d2b5e72993f8,perfumery,2018-05-01,1.0,0.0,3.9,2.53,180.0,HW-trend,low
sku,75c06ee06b201f9b6301d2b5e72993f8,perfumery,2018-06-01,0.5,0.0,3.4,2.53,180.0,HW-trend,low
sku,75c06ee06b201f9b6301d2b5e72993f8,perfumery,2018-07-01,0.0,0.0,2.9,2.53,180.0,HW-trend,low
sku,75d6b6963340c6063f7f4cfcccfe6a30,perfumery,2018-05-01,2.9,0.0,12.5,12.03,680.7,HW-trend,low
sku,75d6b6963340c6063f7f4cfcccfe6a30,perfumery,2018-06-01,2.6,0.0,12.3,12.03,680.7,HW-trend,low
sku,75d6b6963340c6063f7f4cfcccfe6a30,perfumery,2018-07-01,2.4,0.0,12.0,12.03,680.7,HW-trend,low
sku,764292b2b0f73f77a0272be03fdd45f3,furniture_decor,2018-07-01,1.0,0.0,7.6,1.67,100.0,HW-trend,low
sku,764292b2b0f73f77a0272be03fdd45f3,furniture_decor,2018-08-01,0.3,0.0,7.0,1.67,100.0,HW-trend,low
sku,764292b2b0f73f77a0272be03fdd45f3,furniture_decor,2018-09-01,0.0,0.0,6.6,1.67,100.0,HW-trend,low
sku,7686fe49c98ae1c537b5cc51992f5d20,baby,2018-02-01,1.7,0.0,5.2,1.56,83.3,HW-trend,low
sku,7686fe49c98ae1c537b5cc51992f5d20,baby,2018-03-01,1.6,0.0,5.1,1.56,83.3,HW-trend,low
sku,7686fe49c98ae1c537b5cc51992f5d20,baby,2018-04-01,1.5,0.0,5.0,1.56,83.3,HW-trend,low
sku,7703b8cb5b77fbb36518ea91e2ca734f,watches_gifts,2018-05-01,1.7,0.0,4.9,1.15,36.5,HW-trend,medium
sku,7703b8cb5b77fbb36518ea91e2ca734f,watches_gifts,2018-06-01,1.7,0.0,4.9,1.15,36.5,HW-trend,medium
sku,7703b8cb5b77fbb36518ea91e2ca734f,watches_gifts,2018-07-01,1.8,0.0,5.0,1.15,36.5,HW-trend,medium
sku,776ef0ee36e20757c513e64903f1fa8a,health_beauty,2018-02-01,1.3,0.0,7.8,5.88,571.4,HW-trend,low
sku,776ef0ee36e20757c513e64903f1fa8a,health_beauty,2018-03-01,1.1,0.0,7.6,5.88,571.4,HW-trend,low
sku,776ef0ee36e20757c513e64903f1fa8a,health_beauty,2018-04-01,0.8,0.0,7.3,5.88,571.4,HW-trend,low
sku,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,2018-09-01,3.4,0.0,7.9,1.24,110.1,HW-trend,low
sku,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,2018-10-01,3.2,0.0,7.8,1.24,110.1,HW-trend,low
sku,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,2018-11-01,3.1,0.0,7.6,1.24,110.1,HW-trend,low
sku,77cc62dc80ebe12a0452d1ce0565acdc,sports_leisure,2018-04-01,0.5,0.0,3.4,1.67,100.0,HW-trend,low
sku,77cc62dc80ebe12a0452d1ce0565acdc,sports_leisure,2018-05-01,0.3,0.0,3.2,1.67,100.0,HW-trend,low
sku,77cc62dc80ebe12a0452d1ce0565acdc,sports_leisure,2018-06-01,0.1,0.0,3.0,1.67,100.0,HW-trend,low
sku,7814c273ab16783d73a9863ebfa8b141,furniture_decor,2018-09-01,5.7,1.3,10.1,1.11,17.0,HW-trend,high
sku,7814c273ab16783d73a9863ebfa8b141,furniture_decor,2018-10-01,5.8,1.4,10.2,1.11,17.0,HW-trend,high
sku,7814c273ab16783d73a9863ebfa8b141,furniture_decor,2018-11-01,5.9,1.5,10.3,1.11,17.0,HW-trend,high
sku,781afe929e3016a667f5f439afd55fce,sports_leisure,2018-09-01,9.1,0.5,17.7,8.78,255.3,HW-trend,low
sku,781afe929e3016a667f5f439afd55fce,sports_leisure,2018-10-01,9.6,1.0,18.2,8.78,255.3,HW-trend,low
sku,781afe929e3016a667f5f439afd55fce,sports_leisure,2018-11-01,10.1,1.5,18.7,8.78,255.3,HW-trend,low
sku,78efe838c04bbc568be034082200ac20,furniture_decor,2018-09-01,14.6,7.5,21.7,8.54,84.7,HW-trend,low
sku,78efe838c04bbc568be034082200ac20,furniture_decor,2018-10-01,15.4,8.3,22.5,8.54,84.7,HW-trend,low
sku,78efe838c04bbc568be034082200ac20,furniture_decor,2018-11-01,16.2,9.1,23.3,8.54,84.7,HW-trend,low
sku,79366d6a24de9351b7ca6e3cf75a68ec,small_appliances,2018-09-01,1.6,0.0,5.0,1.79,179.1,HW-trend,low
sku,79366d6a24de9351b7ca6e3cf75a68ec,small_appliances,2018-10-01,1.6,0.0,5.0,1.79,179.1,HW-trend,low
sku,79366d6a24de9351b7ca6e3cf75a68ec,small_appliances,2018-11-01,1.6,0.0,4.9,1.79,179.1,HW-trend,low
sku,7a10781637204d8d10485c71a6108a2e,watches_gifts,2018-06-01,19.3,8.7,30.0,9.06,60.9,HW-trend,low
sku,7a10781637204d8d10485c71a6108a2e,watches_gifts,2018-07-01,20.2,9.6,30.9,9.06,60.9,HW-trend,low
sku,7a10781637204d8d10485c71a6108a2e,watches_gifts,2018-08-01,21.2,10.5,31.8,9.06,60.9,HW-trend,low
sku,7a9cf133da2a6494259ffeeab11b6276,telephony,2018-04-01,0.4,0.0,2.4,0.97,56.9,HW-trend,low
sku,7a9cf133da2a6494259ffeeab11b6276,telephony,2018-05-01,0.0,0.0,2.0,0.97,56.9,HW-trend,low
sku,7a9cf133da2a6494259ffeeab11b6276,telephony,2018-06-01,0.0,0.0,2.0,0.97,56.9,HW-trend,low
sku,7ac0d3f8ac5b60c13d74b02b8cbb4623,pet_shop,2018-06-01,3.2,0.0,8.4,3.2,227.2,HW-trend,low
sku,7ac0d3f8ac5b60c13d74b02b8cbb4623,pet_shop,2018-07-01,3.4,0.0,8.6,3.2,227.2,HW-trend,low
sku,7ac0d3f8ac5b60c13d74b02b8cbb4623,pet_shop,2018-08-01,3.6,0.0,8.8,3.2,227.2,HW-trend,low
sku,7b35ccd93a2184646c03b70326626923,sports_leisure,2018-06-01,3.9,0.4,7.5,2.56,79.6,HW-trend,low
sku,7b35ccd93a2184646c03b70326626923,sports_leisure,2018-07-01,4.2,0.7,7.8,2.56,79.6,HW-trend,low
sku,7b35ccd93a2184646c03b70326626923,sports_leisure,2018-08-01,4.5,1.0,8.1,2.56,79.6,HW-trend,low
sku,7b5d8be0e04080e4c8ee6a7ec2f1f597,furniture_decor,2018-05-01,5.8,2.2,9.4,6.33,96.9,HW-trend,low
sku,7b5d8be0e04080e4c8ee6a7ec2f1f597,furniture_decor,2018-06-01,6.5,2.9,10.1,6.33,96.9,HW-trend,low
sku,7b5d8be0e04080e4c8ee6a7ec2f1f597,furniture_decor,2018-07-01,7.2,3.6,10.8,6.33,96.9,HW-trend,low
sku,7b85e3deef35afd6ebed5461ee8f0641,computers_accessories,2018-05-01,4.6,0.0,12.8,6.0,100.0,HW-trend,low
sku,7b85e3deef35afd6ebed5461ee8f0641,computers_accessories,2018-06-01,4.5,0.0,12.8,6.0,100.0,HW-trend,low
sku,7b85e3deef35afd6ebed5461ee8f0641,computers_accessories,2018-07-01,4.4,0.0,12.7,6.0,100.0,HW-trend,low
sku,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,2018-09-01,0.7,0.0,11.4,1.65,43.9,HW-trend,medium
sku,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,2018-10-01,0.0,0.0,10.7,1.65,43.9,HW-trend,medium
sku,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,2018-11-01,0.0,0.0,10.7,1.65,43.9,HW-trend,medium
sku,7c2d0df8e5fbfa71d54a400b33a8502e,health_beauty,2017-11-01,1.1,0.0,4.9,1.7,153.2,HW-trend,low
sku,7c2d0df8e5fbfa71d54a400b33a8502e,health_beauty,2017-12-01,0.9,0.0,4.6,1.7,153.2,HW-trend,low
sku,7c2d0df8e5fbfa71d54a400b33a8502e,health_beauty,2018-01-01,0.6,0.0,4.3,1.7,153.2,HW-trend,low
sku,7c4a8bec217df1de0df2b5aaf8175b65,audio,2018-09-01,2.0,0.0,7.7,4.0,100.0,HW-trend,low
sku,7c4a8bec217df1de0df2b5aaf8175b65,audio,2018-10-01,1.8,0.0,7.5,4.0,100.0,HW-trend,low
sku,7c4a8bec217df1de0df2b5aaf8175b65,audio,2018-11-01,1.6,0.0,7.4,4.0,100.0,HW-trend,low
sku,7ce94ab189134e2d3c05f496d635419c,electronics,2018-06-01,9.7,0.0,20.9,23.7,264.5,HW-trend,low
sku,7ce94ab189134e2d3c05f496d635419c,electronics,2018-07-01,8.4,0.0,19.5,23.7,264.5,HW-trend,low
sku,7ce94ab189134e2d3c05f496d635419c,electronics,2018-08-01,7.0,0.0,18.2,23.7,264.5,HW-trend,low
sku,7d50930301709838d8e90dcac5cfaa84,sports_leisure,2018-09-01,0.0,0.0,9.4,2.0,100.0,HW-trend,low
sku,7d50930301709838d8e90dcac5cfaa84,sports_leisure,2018-10-01,0.0,0.0,9.4,2.0,100.0,HW-trend,low
sku,7d50930301709838d8e90dcac5cfaa84,sports_leisure,2018-11-01,0.0,0.0,9.4,2.0,100.0,HW-trend,low
sku,7d854ab97c64ef9df2bbfaf332765786,cool_stuff,2018-05-01,0.9,0.0,5.3,1.78,106.6,HW-trend,low
sku,7d854ab97c64ef9df2bbfaf332765786,cool_stuff,2018-06-01,0.7,0.0,5.1,1.78,106.6,HW-trend,low
sku,7d854ab97c64ef9df2bbfaf332765786,cool_stuff,2018-07-01,0.6,0.0,5.0,1.78,106.6,HW-trend,low
sku,7e0dc102074f8285580c9777f79c90cf,garden_tools,2017-09-01,0.0,0.0,26.0,14.0,1032.5,HW-trend,low
sku,7e0dc102074f8285580c9777f79c90cf,garden_tools,2017-10-01,0.0,0.0,26.0,14.0,1032.5,HW-trend,low
sku,7e0dc102074f8285580c9777f79c90cf,garden_tools,2017-11-01,0.0,0.0,26.0,14.0,1032.5,HW-trend,low
sku,7f064525eaaa1ce9d22c085f7ff5413a,watches_gifts,2018-09-01,1.3,0.0,3.5,0.95,46.8,HW-trend,medium
sku,7f064525eaaa1ce9d22c085f7ff5413a,watches_gifts,2018-10-01,1.2,0.0,3.5,0.95,46.8,HW-trend,medium
sku,7f064525eaaa1ce9d22c085f7ff5413a,watches_gifts,2018-11-01,1.2,0.0,3.5,0.95,46.8,HW-trend,medium
sku,7f4e034245e45549110139d1de248f83,baby,2018-09-01,4.1,0.0,8.2,2.29,107.5,HW-trend,low
sku,7f4e034245e45549110139d1de248f83,baby,2018-10-01,4.2,0.1,8.3,2.29,107.5,HW-trend,low
sku,7f4e034245e45549110139d1de248f83,baby,2018-11-01,4.4,0.3,8.5,2.29,107.5,HW-trend,low
sku,7f72a8900b3d2fc8fa2635b7836d6e6e,toys,2018-09-01,9.3,5.2,13.5,1.02,13.2,HW-trend,high
sku,7f72a8900b3d2fc8fa2635b7836d6e6e,toys,2018-10-01,10.2,6.0,14.4,1.02,13.2,HW-trend,high
sku,7f72a8900b3d2fc8fa2635b7836d6e6e,toys,2018-11-01,11.1,6.9,15.2,1.02,13.2,HW-trend,high
sku,7fab1a1472fdd934397068931f63f3ca,toys,2018-06-01,3.1,0.0,10.6,5.29,97.9,HW-trend,low
sku,7fab1a1472fdd934397068931f63f3ca,toys,2018-07-01,3.1,0.0,10.6,5.29,97.9,HW-trend,low
sku,7fab1a1472fdd934397068931f63f3ca,toys,2018-08-01,3.1,0.0,10.6,5.29,97.9,HW-trend,low
sku,7fb04722aba7a2b632bac8f9819796f3,health_beauty,2018-08-01,7.7,0.0,16.0,3.53,44.6,HW-trend,medium
sku,7fb04722aba7a2b632bac8f9819796f3,health_beauty,2018-09-01,8.1,0.0,16.4,3.53,44.6,HW-trend,medium
sku,7fb04722aba7a2b632bac8f9819796f3,health_beauty,2018-10-01,8.5,0.2,16.8,3.53,44.6,HW-trend,medium
